symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
FR,2021Q1_535376,第一工业地产,2013,NYSE,房地产信托投资基金,10420,-,REIT - 工厂,10420030,45293104000,13.55,30.14,$54.29,房地产,104,0.81,1047512,47965000,0.03,10000.0,1047512,0.03,0.03,1.0,47.39,40.64,43.15,25.82,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535376
DRE,2021Q1_535355,杜克房地产,2010,NYSE,房地产信托投资基金,10420,-,REIT - 工厂,10420030,121974987000,14.25,27.15,$50.31,房地产,104,0.37,1369380,57418000,0.03,10000.0,1369380,0.03,0.03,1.0,42.84,38.1,40.35,24.68,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535355
CDLX,2021Q1_535304,Cardlytics Inc,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,26200186000,1.83,-13.67,$123.26,通信服务,308,1.36,445677,48890000,0.03,10000.0,445677,0.03,0.03,1.0,157.18,109.42,132.45,-6.94,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535304
FROG,2021Q1_535432,JFrog Ltd,0,NAS,软件,31110,-,软件应用,31110020,26017061000,-18.03,-31.47,$43.06,科技,311,1.23,1149102,50985000,0.03,10000.0,1149102,0.03,0.03,1.0,69.93,43.38,57.78,-25.48,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535432
REXR,2021Q1_535532,Rexford Industrial Realty Inc,2014,NYSE,房地产信托投资基金,10420,-,REIT - 工厂,10420030,51276924000,8.78,21.52,$59.20,房地产,104,0.91,1224400,61710000,0.03,10000.0,1224400,0.03,0.03,1.0,51.5,46.42,49.17,20.4,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535532
CLOV,2021Q1_535320,Clover Health Investments Corp,0,NAS,医疗计划,20630,-,医疗计划,20630010,21794658000,12.38,0.0,$8.26,医疗保健,206,1.26,5142177,38875000,0.02,10000.0,5142177,0.02,0.02,1.0,15.9,7.19,11.02,-25.05,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535320
QTRX,2021Q1_535522,Quanterix Corp,0,NAS,医疗器械,20650,-,医疗设备,20650010,12303514000,-17.67,12.62,$52.37,医疗保健,206,1.41,514012,30054000,0.02,10000.0,514012,0.02,0.02,1.0,90.64,44.11,67.91,-22.88,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535522
ABCL,2021Q1_535217,AbCellera Biologics Inc,0,NAS,生物科技,20610,-,生物科技,20610010,28934555000,-43.0,-58.92,$16.53,医疗保健,206,0.43,1155353,39235000,0.02,10000.0,1155353,0.02,0.02,1.0,53.2,23.29,39.89,-58.56,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535217
BMBL,2021Q1_535297,Bumble Inc,0,NAS,软件,31110,-,软件应用,31110020,38379492000,-17.81,0.0,$49.55,科技,311,0.33,400000,24952000,0.01,10000.0,400000,0.01,0.01,1.0,78.89,59.4,67.59,-26.69,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535297
BFLY,2021Q1_535299,Butterfly Network Inc,0,NYSE,医疗器械,20650,-,医疗设备,20650010,13258650000,-30.39,0.0,$10.72,医疗保健,206,0.67,1285209,21631000,0.01,10000.0,1285209,0.01,0.01,1.0,27.14,16.05,19.3,-44.46,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535299
CERT,2021Q1_535309,Certara Inc,0,NAS,生物科技,20610,-,生物科技,20610010,24193120000,-12.83,-27.46,$24.46,医疗保健,206,0.51,787464,21498000,0.01,10000.0,787464,0.01,0.01,1.0,39.0,25.58,33.36,-26.68,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535309
VUZI,2021Q1_535625,Vuzix Corporation,0,NAS,硬件,31120,-,消费类电子产品,31120030,6019091000,-36.27,62.56,$14.76,科技,311,0.0,1000,25000,0.0,10000.0,1000,0.0,0.0,1.0,28.81,8.48,16.24,-9.11,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535625
GAN,2021Q1_535383,GAN Ltd,0,NAS,旅游和娱乐,10290,-,赌博,10290010,4163732000,-14.64,-24.41,$15.33,周期性消费,102,0.0,572,10000,0.0,10000.0,572,0.0,0.0,1.0,30.53,17.63,25.44,-39.74,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535383
CSOD,2021Q1_535333,Cornerstone OnDemand Inc,0,NAS,软件,31110,-,软件应用,31110020,21415404000,6.85,13.69,$50.07,科技,311,0.0,1043,45000,0.0,10000.0,1043,0.0,0.0,1.0,55.18,40.9,46.07,8.68,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535333
OPK,2021Q1_535495,OPKO Health Inc,0,NAS,医疗诊断和研究,20660,-,诊断和研究,20660010,15763293000,-18.06,-10.38,$3.54,医疗保健,206,0.0,7300,31000,0.0,10000.0,7300,0.0,0.0,1.0,5.99,4.19,4.79,-26.1,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535495
JAGX,2021Q1_535434,Jaguar Health Inc,0,NAS,生物科技,20610,-,生物科技,20610010,1250974000,0.0,73.01,$1.41,医疗保健,206,1.48,2033592,0,0.0,10000.0,2033592,0.0,0.0,1.0,4.0,1.6,2.54,-44.49,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535434
NNDM,2021Q1_535479,Nano Dimension Ltd,0,NAS,硬件,31120,-,计算机硬件,31120020,10745994000,-8.47,-28.79,$6.48,科技,311,0.0,1600,14000,0.0,10000.0,1600,0.0,0.0,1.0,16.72,7.61,11.56,-43.94,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535479
DOX,2021Q1_535242,Amdocs Ltd,2012,NAS,软件,31110,-,软件基础构架,31110030,64817930000,5.34,11.81,$78.59,科技,311,0.0,400,28000,0.0,10000.0,400,0.0,0.0,1.0,82.16,69.34,75.58,3.98,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535242
DCBO,2021Q1_535350,Docebo Inc,0,NAS,软件,31110,-,软件应用,31110020,12471436000,21.8,-9.77,$58.73,科技,311,0.09,30200,1298000,0.0,10000.0,30200,0.0,0.0,1.0,63.13,39.01,49.53,18.57,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535350
PS,2021Q1_535512,Pluralsight Inc,0,NAS,软件,31110,-,软件应用,31110020,21589887000,7.83,7.11,$22.45,科技,311,0.0,1972,44000,0.0,10000.0,1972,0.0,0.0,1.0,22.38,20.52,21.44,4.71,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535512
MED,2021Q1_535462,快验保,2015,NYSE,个人服务,10260,-,个人服务,10260010,20790149000,17.03,40.8,$273.60,周期性消费,102,0.0,134,28000,0.0,10000.0,134,0.0,0.0,1.0,274.3,192.6,239.86,14.07,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535462
EGOV,2021Q1_535489,NIC Inc,2017,NAS,软件,31110,-,软件应用,31110020,14948140000,16.35,31.98,$34.00,科技,311,0.0,800,27000,0.0,10000.0,800,0.0,0.0,1.0,35.14,25.94,31.62,7.53,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535489
SEER,2021Q1_535552,Seer Inc,0,NAS,生物科技,20610,-,生物科技,20610010,10964649000,-47.76,-50.71,$27.67,医疗保健,206,0.0,223,11000,0.0,10000.0,223,0.0,0.0,1.0,84.06,38.67,58.67,-52.84,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535552
AMKR,2021Q1_535248,艾马克技术公司,0,NAS,半导体,31130,-,半导体,31130020,35680216000,-6.06,50.4,$22.60,科技,311,0.0,2282,54000,0.0,10000.0,2282,0.0,0.0,1.0,24.96,14.91,20.52,10.14,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535248
FVRR,2021Q1_535379,Fiverr International Ltd,0,NYSE,交互式媒体,30830,-,互联网和相关服务,30830010,48617336000,-8.07,7.53,$209.79,通信服务,308,0.0,100,22000,0.0,10000.0,100,0.0,0.0,1.0,323.1,192.77,246.34,-14.84,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535379
DCT,2021Q1_535354,DCT工业信托,0,NAS,软件,31110,-,软件应用,31110020,35829129000,-3.77,-2.79,$42.09,科技,311,0.0,355,16000,0.0,10000.0,355,0.0,0.0,1.0,59.36,40.65,48.36,-12.97,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535354
BPMC,2021Q1_535288,Blueprint Medicines Corp,0,NAS,生物科技,20610,-,生物科技,20610010,30659404000,-15.29,-27.53,$81.28,医疗保健,206,0.0,426,41000,0.0,10000.0,426,0.0,0.0,1.0,108.28,90.71,99.79,-18.55,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535288
TMDX,2021Q1_535603,TransMedics Group Inc,0,NAS,医疗器械,20650,-,医疗设备,20650010,5539872000,12.5,55.98,$31.04,医疗保健,206,0.0,400,17000,0.0,10000.0,400,0.0,0.0,1.0,47.82,17.75,30.77,0.88,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535603
AI,2021Q1_535300,C3.ai Inc,0,NYSE,软件,31110,-,软件和信息技术服务,31110010,34931233000,-21.44,-62.35,$52.24,科技,311,0.0,117,8000,0.0,10000.0,117,0.0,0.0,1.0,168.92,62.01,116.91,-55.32,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_535300
NEE,2021Q1_535488,新纪元能源,1995,NYSE,公共事业 - 管制,20720,-,电力生产和供应,20720020,973517779000,-3.71,0.57,$76.82,公用事业,207,0.04,781807,59112000,0.03,6384.8,769751,0.03,0.03,1.0,86.87,70.7,78.13,-1.68,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 6384.80 %,2021Q1_535488
BILI,2021Q1_535280,哔哩哔哩,0,NAS,交互式媒体,30830,-,电子游戏和多媒体,30830020,272631795000,6.91,28.46,$110.12,通信服务,308,1.63,6247042,668808000,0.37,2111.92,5964616,0.35,0.35,1.0,156.37,94.74,122.71,-10.26,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 2111.92 %,2021Q1_535280
VEDL,2021Q1_535615,Vedanta Ltd,2020,NYSE,金属与开采,10150,-,其他工业金属与开采,10150030,86761167000,17.69,64.46,$14.44,基础材料,101,0.29,2701535,33958000,0.02,525.38,2269551,0.02,0.02,1.0,12.85,8.69,10.86,32.97,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 525.38 %,2021Q1_535615
NEWR,2021Q1_535486,New Relic Inc,0,NYSE,软件,31110,-,软件基础构架,31110030,26708388000,-5.9,-2.37,$63.85,科技,311,0.0,840,52000,0.0,356.52,656,0.0,0.0,1.0,80.77,55.87,66.42,-3.87,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 356.52 %,2021Q1_535486
BNR,2021Q1_535298,燃石医学,0,NAS,医疗诊断和研究,20660,-,诊断和研究,20660010,18257905000,-11.73,16.93,$27.01,医疗保健,206,6.3,6582128,177190000,0.1,317.24,5004571,0.08,0.08,1.0,39.58,23.5,30.5,-11.44,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 317.24 %,2021Q1_535298
EXAS,2021Q1_535366,精密科学,0,NAS,医疗诊断和研究,20660,-,诊断和研究,20660010,123516175000,-14.68,-15.95,$111.36,医疗保健,206,2.53,4347026,572851000,0.32,278.25,3197782,0.24,0.24,1.0,155.01,116.57,137.18,-18.82,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 278.25 %,2021Q1_535366
OCFT,2021Q1_535494,金融壹账通,0,NYSE,软件,31110,-,软件应用,31110020,26122542000,-35.09,-47.44,$10.36,科技,311,0.77,2993837,44249000,0.02,219.02,2055386,0.01,0.01,1.0,22.49,13.93,19.1,-45.76,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 219.02 %,2021Q1_535494
DASH,2021Q1_535352,DoorDash Inc,0,NYSE,交互式媒体,30830,-,互联网和相关服务,30830010,352264422000,10.45,17.22,$167.33,通信服务,308,1.53,4969527,651655000,0.36,218.44,3408936,0.25,0.25,1.0,215.16,125.53,168.08,-0.45,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 218.44 %,2021Q1_535352
ARCC,2021Q1_535260,阿瑞斯,2010,NAS,资产管理,10310,-,资产管理,10310010,56933065000,4.52,22.97,$19.97,金融服务,103,1.26,5554970,103933000,0.06,195.34,3674100,0.04,0.04,1.0,19.23,16.51,17.98,11.07,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 195.34 %,2021Q1_535260
BBIO,2021Q1_535292,BridgeBio Pharma Inc,0,NAS,生物科技,20610,-,生物科技,20610010,57274799000,7.99,-16.55,$59.34,医疗保健,206,0.21,312645,19259000,0.01,163.76,194113,0.01,0.01,1.0,72.35,55.47,65.45,-9.34,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 163.76 %,2021Q1_535292
CSGP,2021Q1_535322,科斯塔,0,NAS,房地产,10410,-,房地产服务,10410020,222993336000,-4.39,-5.52,$87.33,房地产,104,2.91,11474350,943066000,0.53,140.2,6697400,0.31,0.31,10.0,93.98,75.85,86.45,1.02,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 140.20 %,2021Q1_535322
HUYA,2021Q1_535392,虎牙,0,NYSE,传媒,30820,-,娱乐,30820040,24148353000,-10.42,-20.67,$15.81,通信服务,308,2.99,7061634,137561000,0.08,135.17,4058903,0.05,0.05,1.0,34.01,19.4,25.24,-37.36,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 135.17 %,2021Q1_535392
SPGI,2021Q1_535541,标普全球,1986,NYSE,资本市场,10330,-,金融数据和交易所,10330020,640948231000,9.92,25.65,$411.52,金融服务,103,0.76,1839778,649203000,0.36,130.7,1042311,0.2,0.2,1.0,361.74,305.95,332.91,23.61,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 130.70 %,2021Q1_535541
MASI,2021Q1_535459,麦斯莫医疗,2018,NAS,医疗器械,20650,-,医疗器械和供给,20650020,94523801000,8.98,-0.89,$266.00,医疗保健,206,0.12,68098,15639000,0.01,117.1,36731,0.01,0.01,1.0,283.75,220.31,251.6,5.72,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 117.10 %,2021Q1_535459
ASND,2021Q1_535262,Ascendis Pharma A/S,0,NAS,生物科技,20610,-,生物科技,20610010,42728622000,-1.14,-26.39,$122.77,医疗保健,206,0.19,102294,13183000,0.01,116.93,55139,0.01,0.01,1.0,173.33,124.92,152.12,-19.29,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 116.93 %,2021Q1_535262
VEEV,2021Q1_535617,Veeva Systems Inc,0,NYSE,医疗机构和服务,20645,-,医疗信息服务,20645030,309383952000,13.45,14.94,$312.92,医疗保健,206,0.02,30244,7901000,0.0,115.66,16220,0.0,0.0,1.0,318.09,241.17,279.23,12.07,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 115.66 %,2021Q1_535617
HCAT,2021Q1_535395,Health Catalyst Inc,0,NAS,医疗机构和服务,20645,-,医疗信息服务,20645030,15742780000,5.55,25.73,$54.73,医疗保健,206,0.59,262830,12293000,0.01,115.34,140777,0.01,0.01,1.0,54.07,42.51,48.52,12.8,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 115.34 %,2021Q1_535395
RLAY,2021Q1_535529,Relay Therapeutics Inc,0,NAS,生物科技,20610,-,生物科技,20610010,19016398000,-5.54,-23.34,$31.86,医疗保健,206,0.19,171286,5922000,0.0,114.29,91354,0.0,0.0,1.0,61.53,32.52,43.44,-26.66,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 114.29 %,2021Q1_535529
ALEC,2021Q1_535231,Alector Inc,0,NAS,生物科技,20610,-,生物科技,20610010,17213308000,80.74,120.75,$33.40,医疗保健,206,0.33,262213,5281000,0.0,114.22,139807,0.0,0.0,1.0,22.23,14.84,17.98,85.76,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 114.22 %,2021Q1_535231
AMWL,2021Q1_535246,American Well Corp,0,NYSE,医疗机构和服务,20645,-,医疗信息服务,20645030,16865459000,-37.62,-57.24,$10.83,医疗保健,206,0.17,399271,6935000,0.0,113.85,212565,0.0,0.0,1.0,42.8,16.95,27.19,-60.17,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 113.85 %,2021Q1_535246
SAGE,2021Q1_535544,Sage Therapeutics Inc,0,NAS,生物科技,20610,-,生物科技,20610010,18230487000,-36.09,-44.23,$48.25,医疗保健,206,0.12,69749,5221000,0.0,111.9,36833,0.0,0.0,1.0,96.76,70.65,82.06,-41.2,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 111.90 %,2021Q1_535544
NEM,2021Q1_535487,纽曼矿业,2015,NYSE,金属与开采,10150,-,金,10150040,328872753000,-1.14,7.85,$63.49,基础材料,101,0.0,6510,392000,0.0,103.44,3310,0.0,0.0,1.0,65.24,54.38,59.81,6.15,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 103.44 %,2021Q1_535487
IONS,2021Q1_535425,Ionis Pharmaceuticals Inc,0,NAS,生物科技,20610,-,生物科技,20610010,32509521000,-13.06,-36.91,$35.67,医疗保健,206,0.17,237959,10699000,0.01,88.53,111741,0.0,0.0,1.0,63.78,42.51,55.79,-36.06,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 88.53 %,2021Q1_535425
MRNA,2021Q1_535471,Moderna Inc,0,NAS,生物科技,20610,-,生物科技,20610010,673657555000,62.43,148.56,$259.68,医疗保健,206,11.29,45337764,5936980000,3.32,86.48,21025493,1.54,1.54,1.0,185.98,109.18,145.54,78.42,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 86.48 %,2021Q1_535471
TXG,2021Q1_535211,10x Genomics Inc,0,NAS,医疗机构和服务,20645,-,医疗信息服务,20645030,120719775000,-13.3,20.09,$170.05,医疗保健,206,1.27,1396126,252698000,0.14,80.14,621106,0.06,0.06,1.0,196.86,140.25,173.08,-1.75,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 80.14 %,2021Q1_535211
AMSC,2021Q1_535245,美国超导,0,NAS,工业制品,31070,-,特种工业机械,31070020,2666561000,-12.3,-37.57,$14.62,工业,310,4.12,1161700,22026000,0.01,78.64,511400,0.0,0.0,1.0,30.06,17.16,24.77,-40.98,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 78.64 %,2021Q1_535245
STAA,2021Q1_535572,Staar Surgical Co,0,NAS,医疗器械,20650,-,医疗器械和供给,20650020,39051713000,7.51,62.7,$128.89,医疗保健,206,8.89,4170864,439651000,0.25,77.72,1823987,0.11,0.11,1.0,126.48,78.5,100.51,28.24,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 77.72 %,2021Q1_535572
ECL,2021Q1_535357,艺康集团,1987,NYSE,化工,10130,-,特种化学制品,10130020,396718719000,-2.2,-0.37,$214.59,基础材料,101,0.23,654043,140011000,0.08,75.64,281667,0.03,0.03,1.0,225.74,204.51,212.88,0.8,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 75.64 %,2021Q1_535357
FTS,2021Q1_535380,Fortis Inc,2015,NYSE,公共事业 - 管制,20720,-,电力生产和供应,20720020,135661259000,2.6,10.71,$44.38,公用事业,207,0.01,30457,1321000,0.0,61.69,11620,0.0,0.0,1.0,43.78,38.5,40.97,8.32,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 61.69 %,2021Q1_535380
TWLO,2021Q1_535607,Twilio Inc,0,NYSE,交互式媒体,30830,-,互联网和相关服务,30830010,408673521000,-6.06,8.2,$366.27,通信服务,308,2.75,4749577,1618466000,0.91,58.74,1757505,0.34,0.34,1.0,443.49,315.08,375.54,-2.47,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 58.74 %,2021Q1_535607
KLDO,2021Q1_535439,Kaleido Biosciences Inc,0,NAS,生物科技,20610,-,生物科技,20610010,1888593000,-9.01,-24.51,$6.87,医疗保健,206,1.55,657391,5325000,0.0,49.41,217391,0.0,0.0,1.0,16.82,7.2,10.9,-36.97,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 49.41 %,2021Q1_535439
PBR,2021Q1_535507,巴西石油公司,2020,NYSE,石油与天然气,30910,-,石油与天然气 - 综合,30910030,456444706000,33.7,-0.95,$10.83,能源,309,1.2,78319014,664145000,0.37,48.81,25689807,0.12,0.12,1.0,11.72,7.21,9.57,13.17,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 48.81 %,2021Q1_535507
EW,2021Q1_535358,爱德华兹,0,NYSE,医疗器械,20650,-,医疗设备,20650010,427401076000,20.84,16.56,$106.34,医疗保健,206,0.07,404957,33871000,0.02,44.47,124646,0.01,0.01,1.0,90.67,78.68,84.59,25.71,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 44.47 %,2021Q1_535358
BLI,2021Q1_535278,Berkeley Lights Inc,0,NAS,生物科技,20610,-,生物科技,20610010,18407968000,-12.98,-52.24,$42.70,医疗保健,206,1.68,1119343,56224000,0.03,44.05,342283,0.01,0.01,1.0,89.26,44.33,68.37,-37.55,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 44.05 %,2021Q1_535278
MDT,2021Q1_535463,美敦力,1978,NYSE,医疗器械,20650,-,医疗设备,20650010,1088480676000,0.11,8.05,$125.36,医疗保健,206,0.02,298030,35206000,0.02,42.77,89283,0.01,0.01,1.0,119.74,111.18,117.24,6.93,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 42.77 %,2021Q1_535463
SNOW,2021Q1_535565,Snowflake Inc,0,NYSE,软件,31110,-,软件应用,31110020,480181655000,6.18,-10.8,$251.00,科技,311,0.48,1418156,325155000,0.18,42.69,424255,0.05,0.05,1.0,314.29,208.6,267.41,-6.14,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 42.69 %,2021Q1_535565
XYL,2021Q1_535641,赛莱默,2011,NYSE,工业制品,31070,-,特种工业机械,31070020,139698752000,11.34,18.45,$120.01,工业,310,0.9,1611912,169541000,0.09,42.11,477666,0.03,0.03,1.0,108.48,95.12,101.35,18.41,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 42.11 %,2021Q1_535641
DE,2021Q1_535346,迪尔股份有限公司,1987,NYSE,农用和重型工程机械,31050,-,农用和重型工程机械,31050010,698036020000,-9.2,29.31,$346.10,工业,310,0.16,512900,191896000,0.11,42.02,151759,0.03,0.03,1.0,380.41,267.64,327.94,5.54,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 42.02 %,2021Q1_535346
