symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
CMCSA,2021Q1_1810044,康卡斯特,2008,NAS,传媒,30820,-,娱乐,30820040,1721369183000,7.5,11.98,$57.95,通信服务,308,0.17,7709000,417140000,2.8,0.0,0,0.0,0.0,1,58.04,48.42,52.83,9.69,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810044
BKNG,2021Q1_1810056,缤客,0,NAS,旅游和娱乐,10290,-,旅游服务,10290050,575814781000,-10.84,-2.6,$2169.39,周期性消费,102,0.39,162000,376502000,2.53,0.0,0,0.0,0.0,1,2461.78,1886.09,2219.81,-2.27,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810056
GS,2021Q1_1810030,高盛,2010,NYSE,资本市场,10330,-,资本市场,10330010,820150326000,10.65,42.52,$373.35,金融服务,103,0.33,1105000,361335000,2.42,0.0,0,0.0,0.0,1,348.81,265.0,311.25,19.95,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810030
AIG,2021Q1_1810040,美国国际集团,2013,NYSE,保险,10340,-,多元化保险,10340060,266517685000,3.71,28.66,$48.07,金融服务,103,0.84,7233000,334228000,2.24,0.0,0,0.0,0.0,1,48.44,37.13,43.18,11.32,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810040
MGM,2021Q1_1810057,美高梅,2020,NYSE,旅游和娱乐,10290,-,度假村和赌场,10290040,124323121000,-1.23,24.42,$39.20,周期性消费,102,1.77,8682000,329833000,2.21,0.0,0,0.0,0.0,1,41.23,28.36,34.91,12.29,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810057
HCA,2021Q1_1810062,HCA控股,2020,NYSE,医疗机构和服务,20645,-,医疗机构,20645010,470613053000,14.1,34.53,$220.29,医疗保健,206,0.51,1683000,316975000,2.13,0.0,0,0.0,0.0,1,191.82,157.02,176.29,24.96,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810062
HLT,2021Q1_1810058,希尔顿酒店,2020,NYSE,旅游和娱乐,10290,-,寄宿,10290030,221168410000,-3.44,10.46,$122.90,周期性消费,102,0.92,2572000,311018000,2.09,0.0,0,0.0,0.0,1,127.26,98.67,115.5,6.41,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810058
IT,2021Q1_1810048,加特纳,2018,NYSE,软件,31110,-,软件和信息技术服务,31110010,141346976000,33.25,58.55,$253.98,科技,311,1.94,1668000,304552000,2.04,0.0,0,0.0,0.0,1,187.41,151.58,174.01,45.96,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810048
DXC,2021Q1_1810049,DXC Technology Co,2017,NYSE,软件,31110,-,软件和信息技术服务,31110010,64926964000,23.0,52.66,$39.31,科技,311,3.57,9139000,285688000,1.92,0.0,0,0.0,0.0,1,31.26,24.89,27.4,43.47,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810049
AXP,2021Q1_1810032,美国运通,2015,NYSE,信贷,10360,-,信贷服务,10360010,897102632000,16.66,44.02,$172.85,金融服务,103,0.25,2004000,283488000,1.9,0.0,0,0.0,0.0,1,150.27,114.09,132.09,30.86,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810032
WFC,2021Q1_1810039,富国银行,2020,NYSE,银行,10320,-,多元化银行,10320010,1195212205000,6.77,49.77,$45.00,金融服务,103,0.17,7000000,273490000,1.83,0.0,0,0.0,0.0,1,40.81,29.7,35.37,27.23,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810039
RGA,2021Q1_1810041,Reinsurance Group of America Inc,2006,NYSE,保险,10340,-,再保险,10340030,49986620000,-13.01,-0.67,$113.72,金融服务,103,3.14,2134000,268969000,1.8,0.0,0,0.0,0.0,1,133.9,104.03,118.77,-4.25,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810041
EBAY,2021Q1_1810060,eBay Inc,2019,NAS,零售,10280,-,网络零售,10280050,300136157000,6.15,36.32,$68.14,周期性消费,102,0.64,4376000,267968000,1.8,0.0,0,0.0,0.0,1,63.84,51.5,58.07,17.34,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810060
TEL,2021Q1_1810055,泰科电子,2007,NYSE,硬件,31120,-,电子元件,31120040,292040370000,3.57,13.87,$136.88,科技,311,0.62,2051000,264772000,1.78,0.0,0,0.0,0.0,1,134.79,119.85,128.51,6.51,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810055
APA,2021Q1_1810067,阿帕奇公司,2020,NAS,石油与天然气,30910,-,石油与天然气 - 勘探与生产,30910020,45136691000,2.35,30.51,$18.47,能源,309,3.64,13744000,246014000,1.65,0.0,0,0.0,0.0,1,23.25,14.28,18.24,1.26,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810067
CVS,2021Q1_1810064,西维斯健康,1997,NYSE,医疗计划,20630,-,医疗计划,20630010,698602184000,8.96,21.63,$82.07,医疗保健,206,0.23,3078000,231571000,1.55,0.0,0,0.0,0.0,1,76.3,68.13,72.86,12.64,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810064
BK,2021Q1_1810033,纽约梅隆,2010,NYSE,资产管理,10310,-,资产管理,10310010,275353536000,2.04,16.16,$48.68,金融服务,103,0.55,4786000,226308000,1.52,0.0,0,0.0,0.0,1,47.86,39.82,43.95,10.76,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810033
ADP,2021Q1_1810051,自动数据处理,1975,NAS,商业服务,31020,-,就业服务,31020050,569578778000,8.37,18.55,$207.03,工业,310,0.27,1149000,216533000,1.45,0.0,0,0.0,0.0,1,192.69,161.03,173.45,19.36,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810051
WDAY,2021Q1_1810052,工时公司,0,NAS,软件,31110,-,软件应用,31110020,364969484000,-12.14,-4.55,$228.70,科技,311,0.35,857000,212855000,1.43,0.0,0,0.0,0.0,1,281.36,220.0,247.59,-7.63,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810052
KDP,2021Q1_1810075,Keurig Dr Pepper Inc,2019,NAS,软饮料,20520,-,软饮料,20520010,330008251000,1.03,14.05,$36.01,非周期性消费,205,0.42,5978000,205461000,1.38,0.0,0,0.0,0.0,1,35.49,30.52,32.4,11.14,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810075
FANG,2021Q1_1810068,Diamondback Energy Inc,2018,NAS,石油与天然气,30910,-,石油与天然气 - 勘探与生产,30910020,95682428000,3.87,70.54,$81.74,能源,309,1.44,2600000,191074000,1.28,0.0,0,0.0,0.0,1,85.27,48.94,68.5,19.33,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810068
V,2021Q1_1810053,维萨卡,2008,NYSE,信贷,10360,-,信贷服务,10360010,3533478032000,9.98,13.93,$248.55,金融服务,103,0.04,881000,186471000,1.25,0.0,0,0.0,0.0,1,226.15,193.25,210.49,18.08,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810053
SPGI,2021Q1_1810034,标普全球,1986,NYSE,资本市场,10330,-,金融数据和交易所,10330020,640948231000,9.92,25.65,$411.52,金融服务,103,0.2,473000,166759000,1.12,0.0,0,0.0,0.0,1,361.74,305.95,332.91,23.61,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810034
CBRE,2021Q1_1810077,CBRE Group Inc,0,NYSE,房地产,10410,-,房地产服务,10410020,181211161000,2.1,33.13,$83.50,房地产,104,0.6,2000000,158220000,1.06,0.0,0,0.0,0.0,1,80.57,59.42,70.72,18.07,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810077
MCO,2021Q1_1810036,穆迪,2001,NYSE,资本市场,10330,-,金融数据和交易所,10330020,453253244000,17.85,29.54,$374.75,金融服务,103,0.27,502000,149864000,1.01,0.0,0,0.0,0.0,1,306.97,263.04,281.57,33.09,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810036
GD,2021Q1_1810073,通用动力,2013,NYSE,航空航天和国防,31010,-,航空航天和国防,31010010,345968310000,3.59,29.57,$189.35,工业,310,0.28,800000,145248000,0.97,0.0,0,0.0,0.0,1,183.3,145.94,163.4,15.88,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810073
TMUS,2021Q1_1810047,T-Mobile US Inc,2018,NAS,通信,30810,-,电信服务,30810010,1195001992000,12.83,10.0,$148.34,通信服务,308,0.08,1000000,125290000,0.84,0.0,0,0.0,0.0,1,135.06,117.91,125.96,17.77,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810047
QRTEA,2021Q1_1810061,Qurate Retail Inc,0,NAS,零售,10280,-,网络零售,10280050,32221321000,-2.42,10.3,$12.10,周期性消费,102,2.42,9976000,117313000,0.79,0.0,0,0.0,0.0,1,13.48,10.54,12.34,-1.94,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810061
MA,2021Q1_1810054,万事达,2017,NYSE,信贷,10360,-,信贷服务,10360010,2498667987000,1.08,9.7,$390.23,金融服务,103,0.03,300000,106744000,0.72,0.0,0,0.0,0.0,1,384.38,315.49,348.78,11.88,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1810054
CAT,2021Q1_1810070,卡特彼勒,2013,NYSE,农用和重型工程机械,31050,-,农用和重型工程机械,31050010,748222569000,-8.64,17.28,$211.41,工业,310,0.26,1420000,329209000,2.21,-3.4,-50000,-0.07,0.07,1,233.63,180.63,206.87,2.19,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 3.40 %,2021Q1_1810070
ALLY,2021Q1_1810027,Ally Financial Inc,2016,NYSE,信贷,10360,-,信贷服务,10360010,122189453000,7.49,44.14,$51.02,金融服务,103,3.62,13423000,606858000,4.07,-4.96,-700000,-0.19,0.19,1,46.77,35.43,41.85,21.91,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 4.96 %,2021Q1_1810027
STZ,2021Q1_1810074,星座,2016,NYSE,酒精饮料,20510,-,其他酒类,20510020,279633339000,-3.79,3.39,$224.96,非周期性消费,205,0.77,1485000,338557000,2.27,-5.11,-80000,-0.13,0.13,1,241.27,210.93,225.61,-0.29,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 5.11 %,2021Q1_1810074
CMI,2021Q1_1810072,康明斯,1997,NYSE,工业制品,31070,-,特种工业机械,31070020,226978969000,-7.82,6.92,$240.12,工业,310,0.53,777000,201328000,1.35,-5.47,-45000,-0.08,0.08,1,275.99,221.37,249.73,-3.85,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 5.47 %,2021Q1_1810072
GE,2021Q1_1810071,通用电气,2019,NYSE,工业制品,31070,-,特种工业机械,31070020,724236180000,-5.76,18.33,$12.76,工业,310,0.27,24000000,315120000,2.11,-7.69,-2000000,-0.16,0.16,1,14.17,10.47,12.14,5.11,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 7.69 %,2021Q1_1810071
COF,2021Q1_1810028,第一资本,2020,NYSE,信贷,10360,-,信贷服务,10360010,468078530000,19.19,63.02,$160.35,金融服务,103,0.92,4164000,529786000,3.55,-8.76,-400000,-0.3,0.3,1,132.6,97.84,117.81,36.11,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 8.76 %,2021Q1_1810028
GOOGL,2021Q1_1810042,谷歌,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,11184424851000,11.15,44.93,$2540.10,通信服务,308,0.04,269000,555055000,3.72,-8.81,-26000,-0.35,0.35,1,2118.62,1722.88,1975.79,28.56,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 8.81 %,2021Q1_1810042
STT,2021Q1_1810031,道富,2009,NYSE,资产管理,10310,-,资产管理,10310010,184309255000,-4.65,14.06,$81.97,金融服务,103,1.14,3951000,331907000,2.23,-9.19,-400000,-0.22,0.22,1,86.31,70.0,77.39,5.92,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 9.19 %,2021Q1_1810031
GM,2021Q1_1810059,通用汽车,2020,NYSE,汽车和配件,10200,-,汽车制造,10200020,533772326000,-2.83,36.77,$56.95,周期性消费,102,0.47,6846000,393371000,2.64,-15.96,-1300000,-0.41,0.41,1,60.05,40.51,53.11,7.23,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 15.96 %,2021Q1_1810059
SCHW,2021Q1_1810029,嘉信理财,1989,NYSE,资本市场,10330,-,资本市场,10330010,860440224000,7.98,33.69,$70.55,金融服务,103,0.35,6600000,430188000,2.89,-16.46,-1300000,-0.52,0.52,1,67.65,51.54,60.6,16.42,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 16.46 %,2021Q1_1810029
APTV,2021Q1_1811067,Aptiv PLC,2020,NYSE,汽车和配件,10200,-,汽车配件,10200030,268579373000,8.28,17.88,$153.59,周期性消费,102,0.0,0,0,0.0,-10000.0,-2036000,-2.01,2.01,1,156.99,127.96,145.59,5.49,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1811067
PH,2021Q1_1811065,汉尼汾,1997,NYSE,工业制品,31070,-,特种工业机械,31070020,255530173000,-3.48,13.12,$306.24,工业,310,0.0,0,0,0.0,-10000.0,-850000,-1.76,1.76,1,317.59,249.92,288.49,6.15,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1811065
CXO,2021Q1_1811066,康休,0,NYSE,石油与天然气,30910,-,石油与天然气 - 勘探与生产,30910020,83272526000,39.23,12.43,$65.60,能源,309,0.0,0,0,0.0,-10000.0,-1300000,-0.58,0.58,1,69.8,57.69,65.23,0.57,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1811066
