symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
VRSN,2021Q1_1519372,威瑞信,2018,NAS,软件,31110,-,软件基础构架,31110030,166896306000,10.03,5.92,$229.21,科技,311,11.38,12815613,2547231000,0.94,0.0,0,0.0,0.0,1,213.58,188.1,196.59,16.59,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519372
V,2021Q1_1519374,维萨卡,2008,NYSE,信贷,10360,-,信贷服务,10360010,3533478032000,9.98,13.93,$248.55,金融服务,103,0.47,9987460,2114645000,0.78,0.0,0,0.0,0.0,1,226.15,193.25,210.49,18.08,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519374
LSXMK,2021Q1_1519355,Liberty SiriusXM Group,0,NAS,传媒,30820,-,广播,30820030,110732940000,-0.33,4.48,$45.46,通信服务,308,12.88,43208291,1905918000,0.7,0.0,0,0.0,0.0,1,47.04,39.85,43.33,4.92,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519355
AMZN,2021Q1_1519338,亚马逊,0,NAS,零售,10280,-,网络零售,10280050,11831859762000,7.46,11.49,$3631.20,周期性消费,102,0.11,533300,1650073000,0.61,0.0,0,0.0,0.0,1,3380.0,2951.95,3171.97,14.48,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519338
MA,2021Q1_1519357,万事达,2017,NYSE,信贷,10360,-,信贷服务,10360010,2498667987000,1.08,9.7,$390.23,金融服务,103,0.46,4564756,1625281000,0.6,0.0,0,0.0,0.0,1,384.38,315.49,348.78,11.88,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519357
SNOW,2021Q1_1519365,Snowflake Inc,0,NYSE,软件,31110,-,软件应用,31110020,480181655000,6.18,-10.8,$251.00,科技,311,2.07,6125376,1404426000,0.52,0.0,0,0.0,0.0,1,314.29,208.6,267.41,-6.14,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519365
STOR,2021Q1_1519366,STORE Capital Corp,2014,NYSE,房地产信托投资基金,10420,-,REIT - 多元化,10420090,62994544000,4.69,8.12,$36.02,房地产,104,9.03,24415168,817909000,0.3,0.0,0,0.0,0.0,1,35.08,30.32,32.56,10.63,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519366
LSXMA,2021Q1_1519354,Liberty SiriusXM Group,0,NAS,传媒,30820,-,广播,30820030,110732940000,1.06,6.44,$45.97,通信服务,308,4.43,14860360,655045000,0.24,0.0,0,0.0,0.0,1,46.94,39.88,43.57,5.51,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519354
TMUS,2021Q1_1519367,T-Mobile US Inc,2018,NAS,通信,30810,-,电信服务,30810010,1195001992000,12.83,10.0,$148.34,通信服务,308,0.42,5242000,656770000,0.24,0.0,0,0.0,0.0,1,135.06,117.91,125.96,17.77,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519367
GL,2021Q1_1519350,Globe Life Inc,2003,NYSE,保险,10340,-,人身保险,10340010,62957904000,-7.26,0.12,$94.49,金融服务,103,6.17,6353727,613961000,0.23,0.0,0,0.0,0.0,1,101.39,90.2,95.78,-1.35,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519350
TEVA,2021Q1_1519368,梯瓦制药,0,NYSE,医药制造,20620,-,专用医药制造,20620020,63750077000,-19.02,-9.12,$8.77,医疗保健,206,3.88,42789295,493789000,0.18,0.0,0,0.0,0.0,1,12.81,10.34,11.46,-23.47,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519368
BIIB,2021Q1_1519343,渤健,0,NAS,医药制造,20620,-,通用医药制造,20620010,319207835000,21.34,34.02,$328.16,医疗保健,206,0.43,643022,179885000,0.07,0.0,0,0.0,0.0,1,284.63,242.95,269.82,21.62,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519343
LBTYK,2021Q1_1519379,自由全球,0,NAS,传媒,30820,-,娱乐,30820040,92705808000,-2.03,8.25,$25.60,通信服务,308,1.31,7346968,187642000,0.07,0.0,0,0.0,0.0,1,26.56,23.53,25.0,2.4,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519379
JNJ,2021Q1_1519351,强生,1982,NYSE,医药制造,20620,-,通用医药制造,20620010,2866705884000,5.64,8.3,$168.37,医疗保健,206,0.01,327100,53759000,0.02,0.0,0,0.0,0.0,1,170.48,153.07,161.89,4.0,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519351
PG,2021Q1_1519361,宝洁,1957,NYSE,农副加工食品,20525,-,家庭生活用品,20525030,2201205373000,2.03,1.21,$139.16,非周期性消费,205,0.01,315400,42715000,0.02,0.0,0,0.0,0.0,1,140.16,122.15,130.43,6.69,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519361
SPY,2021Q1_1519363,SPDR标普500ETF,0,ARCA,-,0,-,0,0,2470415269000,4.88,17.04,$434.75,-,0,0.0,39400,15615000,0.01,0.0,0,0.0,0.0,1,396.33,367.59,384.57,13.05,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519363
LILAK,2021Q1_1519382,Liberty Latin America Ltd,0,NAS,通信,30810,-,电信服务,30810010,20871369000,-1.5,24.44,$13.80,通信服务,308,0.55,1284020,16667000,0.01,0.0,0,0.0,0.0,1,14.55,9.89,12.03,14.71,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519382
MDLZ,2021Q1_1519359,亿滋,2013,NAS,农副加工食品,20525,-,糕点,20525010,581934363000,9.75,10.74,$64.12,非周期性消费,205,0.04,578000,33830000,0.01,0.0,0,0.0,0.0,1,60.18,52.94,56.43,13.63,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519359
LILA,2021Q1_1519381,Liberty Latin America Ltd,0,NAS,通信,30810,-,电信服务,30810010,20719729000,-1.01,23.0,$13.69,通信服务,308,1.12,2630792,33753000,0.01,0.0,0,0.0,0.0,1,14.49,10.09,12.11,13.05,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519381
VOO,2021Q1_1519371,Vanguard标普500指数ETF,0,ARCA,-,0,-,0,0,1541656100000,4.91,17.11,$399.72,-,0,0.01,43000,15665000,0.01,0.0,0,0.0,0.0,1,364.3,337.84,353.45,13.09,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519371
UPS,2021Q1_1519370,联合包裹,1999,NYSE,交通运输,31080,-,装卸搬运和其他运输代理,31080060,1198067688000,19.06,27.61,$212.86,工业,310,0.01,59400,10097000,0.0,0.0,0,0.0,0.0,1,169.99,155.0,161.78,31.57,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1519370
USB,2021Q1_1519369,合众银行,2009,NYSE,银行,10320,-,区域性银行,10320020,566525762000,5.17,28.05,$58.82,金融服务,103,8.71,129687084,7172993000,2.65,-1.11,-1450914,-0.03,0.03,1,56.27,42.75,49.9,17.88,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 1.11 %,2021Q1_1519369
BMY,2021Q1_1519344,施贵宝,1987,NYSE,医药制造,20620,-,通用医药制造,20620010,973450218000,5.4,10.29,$67.43,医疗保健,206,1.39,31032227,1959064000,0.72,-6.91,-2303789,-0.05,0.05,1,66.74,59.34,62.18,8.44,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 6.91 %,2021Q1_1519344
GM,2021Q1_1519349,通用汽车,2020,NYSE,汽车和配件,10200,-,汽车制造,10200020,533772326000,-2.83,36.77,$56.95,周期性消费,102,4.62,67000000,3849820000,1.42,-7.59,-5500000,-0.08,0.08,1,60.05,40.51,53.11,7.23,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 7.59 %,2021Q1_1519349
ABBV,2021Q1_1519337,艾伯维,2013,NYSE,医药制造,20620,-,通用医药制造,20620010,1338138665000,10.84,13.0,$117.18,医疗保健,206,1.29,22868178,2474794000,0.92,-10.44,-2664904,-0.11,0.11,1,112.62,102.3,106.92,9.6,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 10.44 %,2021Q1_1519337
SIRI,2021Q1_1519364,天狼星XM,2016,NAS,传媒,30820,-,广播,30820030,170330632000,3.44,1.56,$6.44,通信服务,308,1.07,43658800,265882000,0.1,-12.68,-6341200,-0.02,0.02,1,6.87,5.79,6.1,5.57,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 12.68 %,2021Q1_1519364
STNE,2021Q1_1519380,StoneCo Ltd,0,NAS,软件,31110,-,软件应用,31110020,116428178000,-13.59,-30.6,$58.24,科技,311,3.46,10695448,654775000,0.24,-24.5,-3471300,-0.11,0.11,1,94.09,59.89,78.26,-25.58,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 24.50 %,2021Q1_1519380
MRK,2021Q1_1519358,默沙东,1985,NYSE,医药制造,20620,-,通用医药制造,20620010,1274396605000,7.46,1.54,$77.90,医疗保健,206,0.71,17882388,1378553000,0.51,-37.69,-10815047,-0.33,0.33,1,85.0,72.17,77.27,0.82,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 37.69 %,2021Q1_1519358
AXTA,2021Q1_1519377,Axalta Coating Systems Ltd,0,NYSE,化工,10130,-,特种化学制品,10130020,44639783000,-1.79,3.89,$29.66,基础材料,101,5.96,13887037,410779000,0.15,-40.7,-9532963,-0.1,0.1,1,31.0,26.71,28.62,3.63,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 40.70 %,2021Q1_1519377
CVX,2021Q1_1519346,雪佛龙,1984,NYSE,石油与天然气,30910,-,石油与天然气 - 综合,30910030,1262792691000,-0.75,23.07,$101.30,能源,309,1.23,23672271,2480617000,0.92,-51.19,-24826694,-0.78,0.78,1,111.56,84.71,97.56,3.83,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 51.19 %,2021Q1_1519346
LBTYA,2021Q1_1519378,自由全球,0,NAS,传媒,30820,-,娱乐,30820040,92705808000,-3.23,5.08,$25.45,通信服务,308,0.6,3359831,86213000,0.03,-81.34,-14650169,-0.13,0.13,1,26.93,23.76,25.28,0.67,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 81.34 %,2021Q1_1519378
WFC,2021Q1_1519375,富国银行,2020,NYSE,银行,10320,-,多元化银行,10320010,1195212205000,6.77,49.77,$45.00,金融服务,103,0.02,675054,26374000,0.01,-98.71,-51748813,-0.58,0.58,1,40.81,29.7,35.37,27.23,2021-03-31T04:00:00Z,{4_trade_reduce},{trade_reduce} 98.71 %,2021Q1_1519375
SYF,2021Q1_1519384,Synchrony Financial,2016,NYSE,信贷,10360,-,信贷服务,10360010,179442878000,16.13,38.75,$47.72,金融服务,103,0.0,0,0,0.0,-10000.0,-20128000,-0.26,0.26,1,43.14,33.65,38.53,23.85,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1519384
SU,2021Q1_1519383,森科能源,2020,NYSE,石油与天然气,30910,-,石油与天然气 - 综合,30910030,212248189000,3.43,31.05,$21.65,能源,309,0.0,0,0,0.0,-10000.0,-13849207,-0.09,0.09,1,23.53,16.72,19.57,10.63,2021-03-31T04:00:00Z,{5_trade_sell},{trade_sell},2021Q1_1519383
