symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
AFRM,2021Q1_1712876,Affirm Holdings Inc,0,NAS,软件,31110,-,软件和信息技术服务,31110010,98467075000,-16.34,0.0,$57.45,科技,311,0.0,401,28000,0.0,10000.0,401,0.0,0.0,1,139.99,66.39,97.7,-41.2,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_1712876
VCEL,2021Q1_1713224,Vericel Corp,0,NAS,生物科技,20610,-,生物科技,20610010,15630002000,-10.06,68.88,$52.15,医疗保健,206,0.01,3976,221000,0.0,10000.0,3976,0.0,0.0,1,59.48,30.93,45.34,15.02,2021-03-31T04:00:00Z,{1_trade_buy},{trade_buy},2021Q1_1713224
BBIO,2021Q1_1712927,BridgeBio Pharma Inc,0,NAS,生物科技,20610,-,生物科技,20610010,57274799000,7.99,-16.55,$59.34,医疗保健,206,0.68,1013726,62446000,0.15,3817.63,987850,0.15,0.15,1,72.35,55.47,65.45,-9.34,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 3817.63 %,2021Q1_1712927
VNO,2021Q1_1713234,沃那多房信,2020,NYSE,房地产信托投资基金,10420,-,REIT - 办公楼,10420040,56312758000,2.61,24.67,$45.49,房地产,104,0.22,423513,19223000,0.05,2629.35,407996,0.05,0.05,1,49.04,35.27,41.37,9.96,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 2629.35 %,2021Q1_1713234
SPG,2021Q1_1713163,西蒙地产,2020,NYSE,房地产信托投资基金,10420,-,REIT - 商铺,10420060,268792741000,11.67,51.55,$126.54,房地产,104,0.07,234778,26711000,0.07,1673.65,221541,0.07,0.07,1,121.01,82.81,104.39,21.22,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 1673.65 %,2021Q1_1713163
MRNA,2021Q1_1713088,Moderna Inc,0,NAS,生物科技,20610,-,生物科技,20610010,673657555000,62.43,148.56,$259.68,医疗保健,206,0.01,44182,5786000,0.01,1062.68,40382,0.01,0.01,1,185.98,109.18,145.54,78.42,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 1062.68 %,2021Q1_1713088
DBRG,2021Q1_1712951,科勒尼不动产,2020,NYSE,房地产信托投资基金,10420,-,REIT - 多元化,10420090,23307825000,9.47,53.85,$7.40,房地产,104,0.39,1906996,12357000,0.03,334.68,1468282,0.02,0.02,1,6.97,4.43,5.62,31.67,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 334.68 %,2021Q1_1712951
SAIL,2021Q1_1713149,SailPoint Technologies Holdings Inc,0,NYSE,软件,31110,-,软件基础构架,31110030,27870620000,-7.07,-12.3,$46.69,科技,311,0.47,430000,21775000,0.05,258.33,310000,0.04,0.04,1,63.41,48.32,56.35,-17.14,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 258.33 %,2021Q1_1713149
ZTS,2021Q1_1713253,硕腾,2013,NYSE,医药制造,20620,-,专用医药制造,20620020,614657720000,21.18,21.29,$200.24,医疗保健,206,0.0,19228,3028000,0.01,216.35,13150,0.01,0.01,1,169.39,144.0,158.57,26.28,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 216.35 %,2021Q1_1713253
FBHS,2021Q1_1713006,Fortune Brands Home & Security Inc,2013,NYSE,家具制造,10220,-,家具制造,10220010,86395024000,-4.5,13.16,$96.48,周期性消费,102,0.17,238295,22833000,0.06,184.51,154540,0.04,0.04,1,96.0,82.41,88.59,8.91,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 184.51 %,2021Q1_1713006
CI,2021Q1_1712945,信诺,2005,NYSE,医疗计划,20630,-,医疗计划,20630010,519974802000,-7.25,13.8,$234.91,医疗保健,206,0.0,11600,2804000,0.01,182.93,7500,0.01,0.01,1,247.55,203.27,222.64,5.51,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 182.93 %,2021Q1_1712945
HST,2021Q1_1713028,美国豪斯特酒店,2020,NAS,房地产信托投资基金,10420,-,REIT - 旅馆,10420020,74686693000,-6.83,11.83,$16.36,房地产,104,0.01,44306,747000,0.0,170.06,27900,0.0,0.0,1,18.42,13.5,15.62,4.74,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 170.06 %,2021Q1_1713028
CME,2021Q1_1712948,芝商所,2003,NAS,资本市场,10330,-,金融数据和交易所,10330020,488541281000,3.56,16.57,$210.42,金融服务,103,0.0,5194,1061000,0.0,166.5,3245,0.0,0.0,1,214.04,178.79,196.76,6.94,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 166.50 %,2021Q1_1712948
BLK,2021Q1_1712924,贝莱德,2003,NYSE,资产管理,10310,-,资产管理,10310010,866525529000,8.11,23.11,$880.00,金融服务,103,0.0,1716,1294000,0.0,139.66,1000,0.0,0.0,1,779.75,683.21,725.37,21.32,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 139.66 %,2021Q1_1712924
LVS,2021Q1_1713065,金沙集团,2020,NYSE,旅游和娱乐,10290,-,度假村和赌场,10290040,244212700000,-19.33,-17.05,$49.44,周期性消费,102,0.16,1204972,73214000,0.18,118.24,652845,0.1,0.1,1,66.2,48.09,58.5,-15.49,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 118.24 %,2021Q1_1713065
SQ,2021Q1_1713174,Square Inc,0,NYSE,软件,31110,-,软件基础构架,31110030,692355003000,-10.61,8.05,$235.16,科技,311,0.02,71335,16197000,0.04,112.23,37723,0.02,0.02,1,276.57,201.87,234.55,0.26,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 112.23 %,2021Q1_1713174
NVDA,2021Q1_1713103,英伟达,2013,NAS,半导体,31130,-,半导体,31130020,3053675916000,17.56,45.34,$758.65,科技,311,0.01,69250,36975000,0.09,102.68,35083,0.05,0.05,1,613.21,463.73,538.61,40.85,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 102.68 %,2021Q1_1713103
SFIX,2021Q1_1713176,Stitch Fix Inc,0,NAS,零售,10280,-,特种零售,10280060,37984398000,22.49,-6.61,$54.84,周期性消费,102,1.56,1666747,82571000,0.2,92.7,801782,0.1,0.1,1,106.41,46.48,70.65,-22.38,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 92.70 %,2021Q1_1713176
COST,2021Q1_1712956,开市客,2004,NAS,零售 - 防守型,20550,-,折扣店,20550010,1177063353000,11.88,9.7,$411.82,非周期性消费,205,0.0,1324,467000,0.0,89.41,625,0.0,0.0,1,380.15,311.42,348.18,18.28,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 89.41 %,2021Q1_1712956
APLT,2021Q1_1712899,Applied Therapeutics Inc,0,NAS,生物科技,20610,-,生物科技,20610010,3281533000,15.9,-11.59,$19.46,医疗保健,206,0.91,237800,4460000,0.01,87.24,110800,0.0,0.0,1,28.65,16.57,21.58,-9.82,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 87.24 %,2021Q1_1712899
ABT,2021Q1_1712865,雅培,2013,NYSE,医疗器械,20650,-,医疗设备,20650010,1339241431000,-5.51,7.78,$116.66,医疗保健,206,0.0,41578,4983000,0.01,83.75,18950,0.0,0.0,1,128.23,108.84,118.64,-1.67,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 83.75 %,2021Q1_1712865
TMO,2021Q1_1713205,赛默飞世尔,2012,NYSE,医疗诊断和研究,20660,-,诊断和研究,20660010,1307356759000,4.12,10.57,$514.48,医疗保健,206,0.0,12659,5777000,0.01,81.91,5700,0.0,0.0,1,518.83,439.85,477.79,7.68,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 81.91 %,2021Q1_1713205
BNTX,2021Q1_1712923,BioNTech SE,0,NAS,生物科技,20610,-,生物科技,20610010,345227047000,57.11,171.2,$221.08,医疗保健,206,0.1,252977,27623000,0.07,73.32,107014,0.03,0.03,1,119.5,85.73,106.38,107.82,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 73.32 %,2021Q1_1712923
PODD,2021Q1_1713045,Insulet Corp,0,NAS,医疗器械,20650,-,医疗设备,20650010,115332065000,-11.71,1.85,$260.36,医疗保健,206,0.01,4615,1204000,0.0,69.98,1900,0.0,0.0,1,293.05,235.95,268.16,-2.91,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 69.98 %,2021Q1_1713045
GMAB,2021Q1_1713011,Genmab A/S,0,NAS,生物科技,20610,-,生物科技,20610010,182246624000,23.27,6.05,$43.12,医疗保健,206,0.04,239467,7862000,0.02,64.84,94193,0.01,0.01,1,44.4,30.92,37.66,14.5,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 64.84 %,2021Q1_1713011
EPAM,2021Q1_1712986,EPAM Systems Inc,0,NYSE,软件,31110,-,软件和信息技术服务,31110010,196328241000,19.99,50.23,$538.35,科技,311,0.73,411812,163362000,0.4,61.33,156546,0.15,0.15,1,400.27,329.66,366.52,46.88,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 61.33 %,2021Q1_1712986
VRAY,2021Q1_1713231,ViewRay Inc,0,NAS,医疗器械,20650,-,医疗设备,20650010,6865572000,47.97,71.99,$6.57,医疗保健,206,1.98,3200463,13922000,0.03,61.23,1215463,0.01,0.01,1,7.25,4.03,4.86,35.19,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 61.23 %,2021Q1_1713231
INGN,2021Q1_1713042,Inogen Inc,0,NAS,医疗器械,20650,-,医疗设备,20650010,9601914000,1.39,48.52,$66.36,医疗保健,206,3.16,707985,37183000,0.09,51.85,241754,0.03,0.03,1,55.99,43.96,50.01,32.69,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 51.85 %,2021Q1_1713042
LOW,2021Q1_1713073,劳氏,1963,NYSE,零售,10280,-,家居用品零售,10280030,894019779000,-4.02,22.7,$195.75,周期性消费,102,0.03,214003,40699000,0.1,50.35,71670,0.03,0.03,1,191.61,153.77,171.69,14.01,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 50.35 %,2021Q1_1713073
MDLA,2021Q1_1713082,Medallia Inc,0,NYSE,软件,31110,-,软件应用,31110020,31323158000,1.33,-7.98,$30.57,科技,311,0.37,585000,16316000,0.04,48.1,190000,0.01,0.01,1,47.5,26.84,37.27,-17.98,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 48.10 %,2021Q1_1713082
RVNC,2021Q1_1713141,Revance Therapeutics Inc,0,NAS,生物科技,20610,-,生物科技,20610010,13577808000,4.33,3.67,$29.38,医疗保健,206,1.53,1091732,30514000,0.08,47.19,350000,0.03,0.03,1,29.97,24.03,27.68,6.14,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 47.19 %,2021Q1_1713141
ARRY,2021Q1_1712903,Array生物制药,0,NAS,半导体,31130,-,太阳能,31130030,11339304000,-48.16,-67.96,$13.82,科技,311,2.24,2838799,84653000,0.21,43.48,860312,0.06,0.06,1,51.05,27.23,40.0,-65.45,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 43.48 %,2021Q1_1712903
REAL,2021Q1_1713200,The RealReal Inc,0,NAS,零售,10280,-,特种零售,10280060,9928373000,-28.53,-13.46,$16.91,周期性消费,102,0.55,500000,11315000,0.03,42.86,150000,0.01,0.01,1,28.73,20.5,24.64,-31.37,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 42.86 %,2021Q1_1713200
ZM,2021Q1_1713254,Zoom视频通讯,0,NAS,软件,31110,-,软件应用,31110020,679251607000,7.35,5.78,$356.81,科技,311,0.01,26044,8368000,0.02,42.77,7802,0.01,0.01,1,444.51,308.39,369.11,-3.33,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 42.77 %,2021Q1_1713254
UNH,2021Q1_1713218,联合健康,1990,NYSE,医疗计划,20630,-,医疗计划,20630010,2562938436000,8.07,20.55,$420.05,医疗保健,206,0.0,23786,8850000,0.02,39.21,6700,0.01,0.01,1,379.06,324.34,346.21,21.33,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 39.21 %,2021Q1_1713218
ARWR,2021Q1_1712904,Arrowhead Pharmaceuticals Inc,0,NAS,生物科技,20610,-,生物科技,20610010,42497486000,-7.11,-17.7,$63.15,医疗保健,206,0.89,924430,61299000,0.15,39.09,259793,0.04,0.04,1,90.47,61.35,77.76,-18.79,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 39.09 %,2021Q1_1712904
TXN,2021Q1_1713189,德州仪器,1998,NAS,半导体,31130,-,半导体,31130020,1123309548000,-2.01,15.94,$188.26,科技,311,0.0,2305,436000,0.0,37.45,628,0.0,0.0,1,188.99,162.11,173.81,8.31,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 37.45 %,2021Q1_1713189
PCTY,2021Q1_1713116,Paylocity Holding Corp,0,NAS,软件,31110,-,软件应用,31110020,66847382000,-2.45,-7.83,$189.78,科技,311,0.0,2356,424000,0.0,37.38,641,0.0,0.0,1,213.49,167.08,190.85,-0.56,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 37.38 %,2021Q1_1713116
GOOGL,2021Q1_1712887,谷歌,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,11184424851000,11.15,44.93,$2540.10,通信服务,308,0.0,12732,26260000,0.06,35.62,3344,0.02,0.02,1,2118.62,1722.88,1975.79,28.56,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 35.62 %,2021Q1_1712887
MSFT,2021Q1_1713087,微软,2003,NAS,软件,31110,-,软件基础构架,31110030,13684649195000,8.51,26.85,$281.03,科技,311,0.01,612027,144298000,0.36,35.53,160430,0.09,0.09,1,244.99,212.25,232.23,21.01,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 35.53 %,2021Q1_1713087
FICO,2021Q1_1712997,Fair Isaac Corp,0,NYSE,软件,31110,-,软件应用,31110020,96624924000,-2.18,1.62,$519.33,科技,311,0.51,145745,70839000,0.17,35.01,37795,0.04,0.04,1,511.56,429.86,475.35,9.25,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 35.01 %,2021Q1_1712997
RPAY,2021Q1_1713140,Repay Holdings Corp,0,NAS,软件,31110,-,软件基础构架,31110030,14158021000,2.28,-11.23,$24.19,科技,311,4.44,4017000,94319000,0.23,32.89,994115,0.06,0.06,1,26.93,21.57,24.29,-0.41,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 32.89 %,2021Q1_1713140
DT,2021Q1_1712977,Dynatrace Inc,0,NYSE,软件,31110,-,软件应用,31110020,106985820000,7.32,34.55,$58.22,科技,311,0.57,1618003,78052000,0.19,32.6,397747,0.05,0.05,1,56.11,39.97,48.58,19.84,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 32.60 %,2021Q1_1712977
ARGX,2021Q1_1712902,argenx SE,0,NAS,生物科技,20610,-,生物科技,20610010,99666121000,8.27,2.16,$300.43,医疗保健,206,0.96,493727,135967000,0.34,32.58,121329,0.08,0.08,1,380.31,268.3,316.9,-5.2,2021-03-31T04:00:00Z,{2_trade_add},{trade_add} 32.58 %,2021Q1_1712902
